Player,Country,Start,End,Matches,Innings,Overs,Maidens,Runs,Wickets,Average,Economy,StrikeRate,BestBowlingInnings,FourWickets,FiveWickets
J Grassi,ITA,2021,2021,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZE Green,Namibia,2019,2024,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Grover,CZK-R,2021,2024,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J Gumbie,Zimbabwe,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D Gumyusenge,RWN,2024,2024,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KDACK Gunarathne,CAM,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R Gunasekera,Canada,2012,2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K Gupta,Chile,2019,2019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Guruvayoorappan,Mex,2023,2024,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GE Gutierrez Chavez,Mex,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP Guzman,PAN,2021,2021,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJ Haddin,Australia,2006,2014,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hadisullah Tarakhel,Belg,2021,2021,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haider Ali,Pakistan,2020,2023,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H Hajnic,CRT,2023,2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JB Hakizimana,RWN,2022,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SU Halarnkar,CRC,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Halbhavi,LUX,2021,2023,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD Hales,England,2011,2022,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Hallett,Peru,2019,2019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hamed Khan,Hong Kong,2020,2023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hamid Hashemi,Iran,2020,2020,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM Hamilton,Scotland,2007,2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hammad Azam,Pakistan,2012,2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hammad Mirza,OMA,2024,2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hamza Tariq,Canada,2013,2022,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSP Handscomb,Australia,2019,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J Hansrod,SWA,2021,2021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Harikumar,BUL,2021,2021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haris Sohail,Pakistan,2013,2019,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RW Hartley,SRB,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C Hartmann,IOM,2020,2024,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E Hasahya,UGA,2022,2022,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haseebullah Khan,Pakistan,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haseeb Ghafoor,KSA,2022,2024,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hashmatullah Shahidi,Afghanistan,2013,2022,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Rasheed,MDV,2019,2024,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C Hauptfleisch,CAY,2019,2019,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E Haven,Bhm,2021,2022,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MJ Hay,New Zealand,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ML Hayden,Australia,2005,2007,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hazratullah Zazai,Afghanistan,2016,2024,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H Helva,TKY,2019,2019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DL Hemp,BER,2008,2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N Henderson,SUI,2021,2022,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFJ Heo,INA,2024,2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO Hetmyer,West Indies,2018,2024,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Het Patel,SWZ,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R Heyns,LUX,2020,2020,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hilal Ahmad,CZK-R,2019,2021,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WW Hinds,West Indies,2006,2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Hook,EST,2021,2024,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD Hope,West Indies,2017,2024,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GJ Hopkins,New Zealand,2007,2010,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T Horpinitch,SEY,2024,2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Houghton,CRT,2024,2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JM How,New Zealand,2007,2008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
V Hristov,BUL,2021,2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huang Junjie,CHN,2024,2024,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PJ Hughes,Australia,2014,2014,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Humayun Kabir,SWE,2021,2021,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Husnain Kabeer,GER,2021,2021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DP Hyatt,West Indies,2011,2012,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M Ibrahim,CIV,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ibrahim Rahimi,NOR,2022,2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ibrahim Zadran,Afghanistan,2019,2024,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idrees Ul Haque,SUI,2021,2024,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LU Igalagamage,Sri Lanka,2023,2023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ihsanullah,Afghanistan,2022,2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ijaz Ahmad Ahmadzai,Afghanistan,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL Leutogi,Samoa,2023,2023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imal Zuwak,SWE,2021,2024,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imam-ul-Haq,Pakistan,2019,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imran Ali Butt,BHR,2019,2024,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imran Farhat,Pakistan,2010,2011,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imran Haider,ROM,2019,2021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imran Ismail,MOZ,2019,2019,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imran Nazir,Pakistan,2007,2012,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imrul Kayes,BAN,2010,2017,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JD Inglis,Chile,2023,2023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP Inglis,Australia,2022,2024,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA Ingram,South Africa,2010,2012,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PJ Ingram,New Zealand,2010,2010,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inzamam-ul-Haq,Pakistan,2006,2006,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irfan Khan,Pakistan,2024,2024,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ishan Kishan,India,2021,2023,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ismaeel Zia,SWE,2022,2022,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ismail Sardar,THA,2020,2020,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H Isorena,PHI,2022,2023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D Issiaka,CIV,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M Iturbe,Arg,2023,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Iturbe,Arg,2023,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ivan Splicevic,CRT,2023,2023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Izhar Hussain,SUI,2023,2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Jabiri,TAN,2022,2024,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA Jackson,Fran,2021,2024,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W Jackson,MWest Indies,2021,2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM Jadhav,India,2015,2017,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
V Jagannivasan,CZK-R,2021,2022,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahurul Islam,BAN,2010,2013,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaikumar Thakur,CRT,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaker Ali,BAN,2023,2024,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakob Gul,BUL,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y Jalloh,Sri LankaE,2023,2024,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H Jangariya,SWZ,2023,2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA Jasani,TAN,2021,2021,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Lui,Hong Kong,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jassim Khan,QAT,2023,2023,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javed Ahmadi,Afghanistan,2012,2017,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CU Jayasinghe,Sri Lanka,2009,2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B Jaye,GMB,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Jele,SWZ,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J Jemison,Bhm,2022,2023,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JW Jenner,JER,2019,2024,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS Jesani,Kenya,2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K Jethi,Canada,2008,2008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Johnmary,Fran,2021,2021,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jojo Thomas,MLT,2021,2021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO Jones,England,2005,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MA Jones,Scotland,2022,2024,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C Jonker,South Africa,2018,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Jora,NEP,2019,2024,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HJ Jordaan,THA,2019,2020,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan O'Brien,FIN,2023,2024,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GJ Joseph,Blz,2019,2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K Joshi,Aut,2019,2021,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EC Joyce (ENG/IRE),NA,2006,2014,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jubaid Ahamed,Fran,2021,2022,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M Jukic,CRT,2022,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Junaed Mullah,SVN,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Junaid Siddique,BAN,2007,2012,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JMV Junior,Fiji,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC Jurel,India,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Jyoti,Canada,2008,2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Kadowaki Fleming,Japan,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Kainessie,Sri LankaE,2023,2024,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN Kakuru,UGA,2022,2024,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP Kaltapau,VAN,2022,2024,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G Kaltongga,VAN,2019,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalyan Manne,Mex,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L Kamarlekar,ISR,2022,2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kamran Akmal,Pakistan,2006,2017,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS Kamunhukamwe,Zimbabwe,2020,2024,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHT Kandamby,Sri Lanka,2008,2011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Kansonkho,MWest Indies,2021,2023,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kapil Kumar,PHI,2022,2023,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Kapoor,Canada,2022,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK Kapugedera,Sri Lanka,2006,2017,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IA Karim,Kenya,2013,2024,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVA Karthikeyan,ROM,2022,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M Kasselman,BOT,2023,2024,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N Katechis,GRC,2024,2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM Katich,Australia,2005,2006,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kau Qalo,Fiji,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HB Kayondo,UGA,2019,2021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J Kemp,JER,2024,2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AN Kervezee,NED,2009,2012,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Keshvani,Canada,2010,2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Kesuma,INA,2023,2024,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RWT Key,England,2009,2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP Khakurel,NEP,2014,2015,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalid Kail,OMA,2024,2024,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalid Latif,Pakistan,2008,2016,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalid Shah,United Arab Emirates,2023,2023,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D Khanal,NEP,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R Khanyapa,LES,2024,2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P Khari,CZK-R,2023,2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT Khawaja,Australia,2016,2016,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khawar Zafar,KSA,2020,2020,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khizer Ahmed,NOR,2019,2024,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N Khosla,MLT,2019,2019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khurram Manzoor,Pakistan,2016,2016,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khurram Nawaz,OMA,2017,2022,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C Kieswetter,England,2010,2012,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCR Kimber,GUE,2019,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Kimura,Japan,2022,2023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BA King,West Indies,2019,2024,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H Kinga,CAM,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO Kitunda,TAN,2021,2024,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M Klinger,Australia,2017,2017,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FA Klokker,DEN,2021,2022,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N Knights,IOM,2020,2023,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EB Knowles,CZK-R,2019,2021,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MF Koc,TKY,2019,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B Kohler-Cadmore,GER,2024,2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP Kotze,Namibia,2019,2024,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MB Kruger,Namibia,2024,2024,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HG Kuhn,South Africa,2009,2017,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGJM Kulatunga,Sri Lanka,2008,2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kuldeep,PORT,2022,2023,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kuldeep Singh,PHI,2019,2019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLCS Kumara,CYP,2021,2021,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P Kurup,BHR,2021,2023,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M Labuschagne,Australia,2022,2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T Langa,VAN,2019,2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J Lassayo,Sri LankaE,2023,2023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TWM Latham,New Zealand,2012,2023,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YC Latouche,CRC,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAD Lawrenson,JER,2023,2024,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T Letsitsa,LES,2021,2021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RE Levi,South Africa,2012,2012,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E Lewis,West Indies,2016,2024,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J Linton,CAY,2022,2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litton Das,BAN,2015,2024,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J Liyanage,Sri Lanka,2022,2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I Liyanage,QAT,2020,2024,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NG Liyanage,HUN,2021,2021,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K Loday,BHU,2019,2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S Loday,BHU,2022,2024,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lokesh Bam,NEP,2022,2024,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D Long Martinez,ESP,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L Louwrens,Namibia,2019,2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WJ Lubbe,South Africa,2021,2021,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luca Petre,ROM,2023,2024,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MJ Lumb,England,2010,2014,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R Lutaaya,UGA,2022,2024,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lwin Maw,MYAN,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA Lynn,Australia,2014,2018,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maaz Patel,SWZ,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mabsar Abdulla,MDV,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFI McCallum,Scotland,2007,2010,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB McCullum,New Zealand,2005,2015,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR McDermott,Australia,2018,2023,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD McGlashan,New Zealand,2006,2010,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M Machado,PORT,2023,2023,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ND McKenzie,South Africa,2006,2009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSS Mackintosh,Scotland,2023,2023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD McMillan,New Zealand,2005,2007,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C Madande,Zimbabwe,2022,2024,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NJ Maddinson,Australia,2013,2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WL Madsen,ITA,2023,2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P Magafas,GRC,2022,2022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RP Magar,NEP,2014,2015,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maidul Islam,EST,2021,2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z Makadji,Mali,2022,2024,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JN Malan,South Africa,2019,2021,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C Malaya,MWest Indies,2024,2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G Malla,NEP,2014,2022,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D Matla,SVN,2024,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G Manan,ROM,2019,2023,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manan Bashir,BUL,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Manatos,GRC,2021,2021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK Mandal,NEP,2015,2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mandeep Singh,India,2016,2016,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mandeep Singh,NOR,2024,2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T Manders,BER,2021,2023,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A Manepalli,LUX,2020,2024,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG Mangela,UGA,2024,2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O Manishimwe,RWN,2022,2024,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manoj Adhikari,BHU,2022,2024,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manpreet Singh,ITA,2019,2023,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I Mansaray,Sri LankaE,2021,2021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mansoor Malangzai,Belg,2024,2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N Mapunda,TAN,2021,2021,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maqsood Ahmad,Belg,2021,2022,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS Maraiwai,Fiji,2022,2023,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M Mariyappan,SEY,2024,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SE Marsh,Australia,2008,2016,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HJH Marshall,New Zealand,2005,2006,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAH Marshall,New Zealand,2005,2008,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
