match_id,balls_per_over,team1,team2,gender,season,date,event,match_number,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,winner_innings,outcome,method
297808,6,India,Pakistan,male,2007/08,2007/12/08,Pakistan tour of India,3,M.Chinnaswamy Stadium,Bengaluru,India,bat,SC Ganguly,SJA Taufel,RE Koertzen,NA,GA Pratapkumar,RS Madugalle,NA,NA,NA,NA,draw,NA
298793,6,South Africa,New Zealand,male,2007/08,2007/11/08,New Zealand tour of South Africa,1,The Wanderers Stadium,Johannesburg,South Africa,bat,DW Steyn,DJ Harper,MR Benson,KH Hurter,M Erasmus,J Srinath,South Africa,358,NA,NA,NA,NA
298794,6,New Zealand,South Africa,male,2007/08,2007/11/16,New Zealand tour of South Africa,2,SuperSport Park,Centurion,New Zealand,bat,DW Steyn,DJ Harper,MR Benson,M Erasmus,KH Hurter,J Srinath,South Africa,59,NA,1,NA,NA
298801,6,West Indies,South Africa,male,2007/08,2007/12/26,West Indies tour of Zimbabwe and South Africa,1,St George's Park,Port Elizabeth,South Africa,field,MN Samuels,Aleem Dar,RB Tiffin,BG Jerling,RE Koertzen,RS Mahanama,West Indies,128,NA,NA,NA,NA
299004,6,South Africa,Pakistan,male,2007/08,2007/10/01,South Africa tour of Pakistan,1,National Stadium,Karachi,South Africa,bat,JH Kallis,SJA Taufel,MR Benson,Afzaal Ahmed,Riazuddin,AG Hurst,South Africa,160,NA,NA,NA,NA
299005,6,South Africa,Pakistan,male,2007/08,2007/10/08,South Africa tour of Pakistan,2,Gaddafi Stadium,Lahore,South Africa,bat,JH Kallis,SJA Taufel,MR Benson,Iftikhar Malik,Nadeem Ghauri,AG Hurst,NA,NA,NA,NA,draw,NA
225255,6,England,Pakistan,male,2006,2006/07/13,Pakistan tour of England and Scotland,1,Lord's,London,England,bat,Mohammad Yousuf,SJA Taufel,SA Bucknor,RK Illingworth,PJ Hartley,RS Madugalle,NA,NA,NA,NA,draw,NA
225256,6,Pakistan,England,male,2006,2006/07/27,Pakistan tour of England and Scotland,2,Old Trafford,Manchester,Pakistan,bat,SJ Harmison,SJA Taufel,SA Bucknor,JH Evans,IJ Gould,RS Madugalle,England,120,NA,1,NA,NA
225258,6,England,Pakistan,male,2006,2006/08/17,Pakistan tour of England and Scotland,4,Kennington Oval,London,Pakistan,field,NA,BR Doctrove,DB Hair,TE Jesty,PJ Hartley,MJ Procter,England,NA,NA,NA,NA,Awarded
225264,6,England,Sri Lanka,male,2006,2006/05/11,Sri Lanka tour of England,1,Lord's,London,England,bat,DPMD Jayawardene,RE Koertzen,Aleem Dar,NA,NJ Llong,AG Hurst,NA,NA,NA,NA,draw,NA
225265,6,Sri Lanka,England,male,2006,2006/05/25,Sri Lanka tour of England,2,Edgbaston,Birmingham,Sri Lanka,bat,KP Pietersen,DB Hair,Aleem Dar,NA,IJ Gould,AG Hurst,England,NA,6,NA,NA,NA
225266,6,Sri Lanka,England,male,2006,2006/06/02,Sri Lanka tour of England,3,Trent Bridge,Nottingham,Sri Lanka,bat,M Muralitharan,DB Hair,RE Koertzen,NA,PJ Hartley,AG Hurst,Sri Lanka,134,NA,NA,NA,NA
226372,6,Australia,South Africa,male,2005/06,2005/12/26,South Africa tour of Australia,2,Melbourne Cricket Ground,NA,Australia,bat,MEK Hussey,SA Bucknor,Asad Rauf,NA,RL Parry,BC Broad,Australia,184,NA,NA,NA,NA
226373,6,South Africa,Australia,male,2005/06,2006/01/02,South Africa tour of Australia,3,Sydney Cricket Ground,NA,South Africa,bat,RT Ponting,Aleem Dar,BF Bowden,NA,RL Parry,BC Broad,Australia,NA,8,NA,NA,NA
233797,6,Pakistan,India,male,2005/06,2006/01/21,India tour of Pakistan,2,Iqbal Stadium,Faisalabad,Pakistan,bat,RP Singh,SJA Taufel,RE Koertzen,NA,Zameer Haider,RS Madugalle,NA,NA,NA,NA,draw,NA
234783,6,Pakistan,India,male,2005/06,2006/01/29,India tour of Pakistan,3,National Stadium,Karachi,India,field,Kamran Akmal,SJA Taufel,DJ Harper,NA,Asad Rauf,RS Madugalle,Pakistan,341,NA,NA,NA,NA
238168,6,Bangladesh,Sri Lanka,male,2005/06,2006/03/08,Sri Lanka tour of Bangladesh,2,Shaheed Chandu Stadium,Bogra,Bangladesh,bat,WU Tharanga,K Hariharan,Asad Rauf,NA,Mahbubur Rahman,CH Lloyd,Sri Lanka,NA,10,NA,NA,NA
238201,6,South Africa,Australia,male,2005/06,2006/03/16,Australia tour of South Africa,1,Newlands,Cape Town,South Africa,bat,SR Clark,BR Doctrove,Aleem Dar,NA,KH Hurter,BC Broad,Australia,NA,7,NA,NA,NA
238202,6,Australia,South Africa,male,2005/06,2006/03/24,Australia tour of South Africa,2,Kingsmead,Durban,Australia,bat,SK Warne,BR Doctrove,SA Bucknor,NA,BG Jerling,BC Broad,Australia,112,NA,NA,NA,NA
238203,6,South Africa,Australia,male,2005/06,2006/03/31,Australia tour of South Africa,3,The Wanderers Stadium,Johannesburg,South Africa,bat,B Lee,AL Hill,SA Bucknor,NA,KH Hurter,BC Broad,Australia,NA,2,NA,NA,NA
238205,6,South Africa,New Zealand,male,2005/06,2006/04/15,New Zealand tour of South Africa,1,SuperSport Park,Centurion,South Africa,bat,M Ntini,DJ Harper,MR Benson,NA,M Erasmus,RS Madugalle,South Africa,128,NA,NA,NA,NA
238206,6,New Zealand,South Africa,male,2005/06,2006/04/27,New Zealand tour of South Africa,2,Newlands,Cape Town,South Africa,field,SP Fleming,EAR de Silva,MR Benson,NA,M Erasmus,RS Madugalle,NA,NA,NA,NA,draw,NA
238217,6,Sri Lanka,Pakistan,male,2005/06,2006/04/03,Pakistan tour of Sri Lanka,2,Asgiriya Stadium,Kandy,Pakistan,field,Mohammad Asif,DJ Harper,SJ Davis,NA,EAR de Silva,AG Hurst,Pakistan,NA,8,NA,NA,NA
239025,6,England,India,male,2005/06,2006/03/01,England tour of India,1,Vidarbha C.A. Ground,Nagpur,England,bat,MJ Hoggard,IL Howell,Aleem Dar,NA,I Shivram,RS Madugalle,NA,NA,NA,NA,draw,NA
239920,6,India,West Indies,male,2006,2006/06/02,India tour of West Indies,1,"Antigua Recreation Ground, St John's",Antigua,India,bat,W Jaffer,SJA Taufel,Asad Rauf,NA,BR Doctrove,JJ Crowe,NA,NA,NA,NA,draw,NA
239921,6,India,West Indies,male,2006,2006/06/10,India tour of West Indies,2,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,India,bat,V Sehwag,SJA Taufel,Asad Rauf,NA,SA Bucknor,JJ Crowe,NA,NA,NA,NA,draw,NA
239922,6,West Indies,India,male,2006,2006/06/22,India tour of West Indies,3,"Warner Park, Basseterre",St Kitts,West Indies,bat,D Ganga,BG Jerling,RE Koertzen,NA,CE Mack,JJ Crowe,NA,NA,NA,NA,draw,NA
239923,6,India,West Indies,male,2006,2006/06/30,India tour of West Indies,4,"Sabina Park, Kingston",Jamaica,India,bat,R Dravid,BG Jerling,RE Koertzen,NA,NA Malcolm,JJ Crowe,India,49,NA,NA,NA,NA
249193,6,South Africa,Sri Lanka,male,2006,2006/07/27,South Africa tour of Sri Lanka,1,Sinhalese Sports Club Ground,Colombo,South Africa,bat,DPMD Jayawardene,BF Bowden,MR Benson,NA,EAR de Silva,J Srinath,Sri Lanka,153,NA,1,NA,NA
249194,6,South Africa,Sri Lanka,male,2006,2006/08/04,South Africa tour of Sri Lanka,2,P Sara Oval,Colombo,South Africa,bat,DPMD Jayawardene,Aleem Dar,BF Bowden,REJ Martinesz,TH Wijewardene,J Srinath,Sri Lanka,NA,1,NA,NA,NA
249222,6,Australia,England,male,2006/07,2006/11/23,England tour of Australia,1,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,bat,RT Ponting,SA Bucknor,BF Bowden,BNJ Oxenford,PD Parker,JJ Crowe,Australia,277,NA,NA,NA,NA
249223,6,England,Australia,male,2006/07,2006/12/01,England tour of Australia,2,Adelaide Oval,NA,England,bat,RT Ponting,RE Koertzen,SA Bucknor,AD Willoughby,SJ Davis,JJ Crowe,Australia,NA,6,NA,NA,NA
249224,6,Australia,England,male,2006/07,2006/12/14,England tour of Australia,3,W.A.C.A. Ground,Perth,Australia,bat,MEK Hussey,RE Koertzen,Aleem Dar,AR Craig,SJ Davis,JJ Crowe,Australia,206,NA,NA,NA,NA
251485,6,Sri Lanka,New Zealand,male,2006/07,2006/12/07,Sri Lanka tour of New Zealand,1,AMI Stadium,Christchurch,Sri Lanka,bat,SE Bond,BG Jerling,SJA Taufel,DM Quested,GAV Baxter,J Srinath,New Zealand,NA,5,NA,NA,NA
251486,6,Sri Lanka,New Zealand,male,2006/07,2006/12/15,Sri Lanka tour of New Zealand,2,Basin Reserve,Wellington,Sri Lanka,bat,LPC Silva,BG Jerling,SJA Taufel,EA Watkin,AL Hill,J Srinath,Sri Lanka,217,NA,NA,NA,NA
257765,6,West Indies,Pakistan,male,2006/07,2006/11/11,West Indies tour of Pakistan,1,Gaddafi Stadium,Lahore,West Indies,bat,Umar Gul,SJA Taufel,EAR de Silva,Afzaal Ahmed,Nadeem Ghauri,RS Mahanama,Pakistan,NA,9,NA,NA,NA
257766,6,Pakistan,West Indies,male,2006/07,2006/11/19,West Indies tour of Pakistan,2,Multan Cricket Stadium,NA,Pakistan,bat,Mohammad Yousuf,DJ Harper,MR Benson,Siddiq Khan,Zameer Haider,RS Mahanama,NA,NA,NA,NA,draw,NA
1233957,6,New Zealand,West Indies,male,2020/21,2020/12/03,West Indies tour of New Zealand,1,Seddon Park,Hamilton,West Indies,field,KS Williamson,WR Knights,CB Gaffaney,A Mehrotra,CM Brown,JJ Crowe,New Zealand,134,NA,1,NA,NA
1233958,6,New Zealand,West Indies,male,2020/21,2020/12/11,West Indies tour of New Zealand,2,Basin Reserve,Wellington,West Indies,field,HM Nicholls,CB Gaffaney,CM Brown,SB Haig,WR Knights,JJ Crowe,New Zealand,12,NA,1,NA,NA
64123,6,Zimbabwe,South Africa,male,2004/05,2005/03/04,Zimbabwe tour of South Africa,1,Newlands,Cape Town,Zimbabwe,bat,JH Kallis,BR Doctrove,BF Bowden,NA,BG Jerling,AG Hurst,South Africa,21,NA,1,NA,NA
64124,6,Zimbabwe,South Africa,male,2004/05,2005/03/11,Zimbabwe tour of South Africa,2,SuperSport Park,Centurion,South Africa,field,M Zondeki,DJ Harper,BR Doctrove,NA,IL Howell,AG Hurst,South Africa,62,NA,1,NA,NA
64128,6,New Zealand,Australia,male,2004/05,2005/03/10,Australia tour of New Zealand,1,AMI Stadium,Christchurch,Australia,field,AC Gilchrist,DR Shepherd,Aleem Dar,NA,AL Hill,CH Lloyd,Australia,NA,9,NA,NA,NA
64129,6,Australia,New Zealand,male,2004/05,2005/03/18,Australia tour of New Zealand,2,Basin Reserve,Wellington,New Zealand,field,AC Gilchrist,RE Koertzen,DR Shepherd,NA,EA Watkin,CH Lloyd,NA,NA,NA,NA,draw,NA
64134,6,Sri Lanka,New Zealand,male,2004/05,2005/04/11,Sri Lanka tour of New Zealand,2,Basin Reserve,Wellington,New Zealand,field,L Vincent,SA Bucknor,DB Hair,NA,AL Hill,MJ Procter,New Zealand,38,NA,1,NA,NA
207334,6,West Indies,South Africa,male,2005,2005/04/21,South Africa tour of West Indies,3,Kensington Oval,Bridgetown,West Indies,bat,A Nel,SJA Taufel,BF Bowden,NA,BR Doctrove,JJ Crowe,South Africa,86,NA,1,NA,NA
210366,6,Bangladesh,England,male,2005,2005/06/03,Bangladesh tour of England,2,Riverside Ground,Chester-le-Street,England,field,MJ Hoggard,AL Hill,DJ Harper,NA,NJ Llong,AG Hurst,England,27,NA,1,NA,NA
215253,6,New Zealand,Zimbabwe,male,2005,2005/08/07,New Zealand tour of Zimbabwe,1,Harare Sports Club,Harare,Zimbabwe,field,DL Vettori,MR Benson,DB Hair,NA,KC Barbour,BC Broad,New Zealand,294,NA,1,NA,NA
218813,6,Bangladesh,Sri Lanka,male,2005,2005/09/12,Bangladesh tour of Sri Lanka,1,R.Premadasa Stadium,Colombo,Sri Lanka,field,M Muralitharan,SA Bucknor,Asad Rauf,NA,PT Manuel,CH Lloyd,Sri Lanka,96,NA,1,NA,NA
219612,6,Sri Lanka,Bangladesh,male,2005,2005/09/20,Bangladesh tour of Sri Lanka,2,P Sara Oval,Colombo,Sri Lanka,bat,TT Samaraweera,SA Bucknor,BF Bowden,NA,EAR de Silva,CH Lloyd,Sri Lanka,69,NA,1,NA,NA
219062,6,Zimbabwe,India,male,2005,2005/09/13,India tour of Zimbabwe,1,Queens Sports Club,Bulawayo,Zimbabwe,bat,IK Pathan,DJ Harper,Aleem Dar,NA,RB Tiffin,MJ Procter,India,90,NA,1,NA,NA
221840,6,Australia,ICC World XI,male,2005/06,2005/10/14,ICC World XI tour of Australia,NA,Sydney Cricket Ground,Sydney,Australia,bat,ML Hayden,SJA Taufel,RE Koertzen,NA,DB Hair,RS Madugalle,Australia,210,NA,NA,NA,NA
226120,6,West Indies,Australia,male,2005/06,2005/11/17,West Indies tour of Australia,2,Bellerive Oval,Hobart,West Indies,bat,MEK Hussey,RE Koertzen,Aleem Dar,NA,SJ Davis,MJ Procter,Australia,NA,9,NA,NA,NA
225443,6,Pakistan,England,male,2005/06,2005/11/12,England tour of Pakistan,1,Multan Cricket Stadium,Multan,Pakistan,bat,Salman Butt,SJA Taufel,BF Bowden,NA,Asad Rauf,RS Mahanama,Pakistan,22,NA,NA,NA,NA
226350,6,Pakistan,England,male,2005/06,2005/11/20,England tour of Pakistan,2,Iqbal Stadium,Faisalabad,Pakistan,bat,Inzamam-ul-Haq,SJA Taufel,DB Hair,NA,Nadeem Ghauri,RS Mahanama,NA,NA,NA,NA,draw,NA
1237356,6,Sri Lanka,South Africa,male,2020/21,2020/12/26,Sri Lanka tour of South Africa,1,SuperSport Park,Centurion,Sri Lanka,bat,F du Plessis,M Erasmus,AT Holdstock,BP Jele,A Paleker,AJ Pycroft,South Africa,45,NA,1,NA,NA
1223870,6,Australia,India,male,2020/21,2020/12/26,India tour of Australia,2,Melbourne Cricket Ground,Melbourne,Australia,bat,AM Rahane,PR Reiffel,BNJ Oxenford,GA Abood,P Wilson,DC Boon,India,NA,8,NA,NA,NA
1233962,6,New Zealand,Pakistan,male,2020/21,2020/12/26,Pakistan tour of New Zealand,1,Bay Oval,Mount Maunganui,Pakistan,field,KS Williamson,WR Knights,CB Gaffaney,SB Haig,CM Brown,JJ Crowe,New Zealand,101,NA,NA,NA,NA
1237357,6,Sri Lanka,South Africa,male,2020/21,2021/01/03,Sri Lanka tour of South Africa,2,The Wanderers Stadium,Johannesburg,Sri Lanka,bat,D Elgar,M Erasmus,AT Holdstock,BP Jele,A Paleker,AJ Pycroft,South Africa,NA,10,NA,NA,NA
1233963,6,Pakistan,New Zealand,male,2020/21,2021/01/03,Pakistan tour of New Zealand,2,Hagley Oval,Christchurch,New Zealand,field,KA Jamieson,CB Gaffaney,CM Brown,SB Haig,WR Knights,JJ Crowe,New Zealand,176,NA,1,NA,NA
1223871,6,Australia,India,male,2020/21,2021/01/07,India tour of Australia,3,Sydney Cricket Ground,Sydney,Australia,bat,SPD Smith,P Wilson,PR Reiffel,CA Polosak,BNJ Oxenford,DC Boon,NA,NA,NA,NA,draw,NA
1223872,6,Australia,India,male,2020/21,2021/01/15,India tour of Australia,4,Brisbane Cricket Ground,Brisbane,Australia,bat,RR Pant,P Wilson,BNJ Oxenford,CA Polosak,PR Reiffel,DC Boon,India,NA,3,NA,NA,NA
1243016,6,Sri Lanka,England,male,2020/21,2021/01/22,England tour of Sri Lanka,2,Galle International Stadium,Galle,Sri Lanka,bat,JE Root,RSA Palliyaguruge,HDPK Dharmasena,RR Wimalasiri,LE Hannibal,RS Madugalle,England,NA,6,NA,NA,NA
1243017,6,South Africa,Pakistan,male,2020/21,2021/01/26,South Africa tour of Pakistan,1,National Stadium,Karachi,South Africa,bat,Fawad Alam,Aleem Dar,Ahsan Raza,Rashid Riaz,Asif Yaqoob,Muhammad Javed,Pakistan,NA,7,NA,NA,NA
1244025,6,Bangladesh,West Indies,male,2020/21,2021/02/03,West Indies tour of Bangladesh,1,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,bat,KR Mayers,Sharfuddoula,RK Illingworth,Masudur Rahman,Gazi Sohel,Neeyamur Rashid,West Indies,NA,3,NA,NA,NA
1243018,6,Pakistan,South Africa,male,2020/21,2021/02/04,South Africa tour of Pakistan,2,Rawalpindi Cricket Stadium,Rawalpindi,Pakistan,bat,Hasan Ali,Aleem Dar,Ahsan Raza,Rashid Riaz,Asif Yaqoob,Muhammad Javed,Pakistan,95,NA,NA,NA,NA
1243384,6,England,India,male,2020/21,2021/02/05,England tour of India,1,MA Chidambaram Stadium,Chennai,England,bat,JE Root,Nitin Menon,AK Chaudhary,VK Sharma,C Shamshuddin,J Srinath,England,227,NA,NA,NA,NA
1244026,6,West Indies,Bangladesh,male,2020/21,2021/02/11,West Indies tour of Bangladesh,2,Shere Bangla National Stadium,Dhaka,West Indies,bat,RRS Cornwall,Sharfuddoula,RK Illingworth,Masudur Rahman,Gazi Sohel,Neeyamur Rashid,West Indies,17,NA,NA,NA,NA
1243385,6,India,England,male,2020/21,2021/02/13,England tour of India,2,MA Chidambaram Stadium,Chennai,India,bat,R Ashwin,VK Sharma,Nitin Menon,KN Ananthapadmanabhan,AK Chaudhary,J Srinath,India,317,NA,NA,NA,NA
1243386,6,England,India,male,2020/21,2021/02/24,England tour of India,3,Narendra Modi Stadium,Ahmedabad,England,bat,AR Patel,Nitin Menon,AK Chaudhary,KN Ananthapadmanabhan,C Shamshuddin,J Srinath,India,NA,10,NA,NA,NA
1243387,6,England,India,male,2020/21,2021/03/04,England tour of India,4,Narendra Modi Stadium,Ahmedabad,England,bat,RR Pant,VK Sharma,Nitin Menon,C Shamshuddin,AK Chaudhary,J Srinath,India,25,NA,1,NA,NA
64071,6,Australia,Sri Lanka,male,2003/04,2004/03/08,Australia tour of Sri Lanka,1,Galle International Stadium,Galle,Australia,bat,ML Hayden,RE Koertzen,DR Shepherd,NA,MG Silva,BC Broad,Australia,197,NA,NA,NA,NA
64094,6,England,West Indies,male,2004,2004/07/29,West Indies tour of England,2,Edgbaston,Birmingham,England,bat,A Flintoff,SJA Taufel,DB Hair,NA,JW Lloyds,RS Madugalle,England,256,NA,NA,NA,NA
64096,6,England,West Indies,male,2004,2004/08/19,West Indies tour of England,4,Kennington Oval,London,England,bat,SJ Harmison,RE Koertzen,DB Hair,NA,MR Benson,RS Madugalle,England,NA,10,NA,NA,NA
64100,6,Australia,India,male,2004/05,2004/10/14,Australia tour of India,2,MA Chidambaram Stadium,Chennai,Australia,bat,A Kumble,RE Koertzen,DR Shepherd,NA,AV Jayaprakash,RS Madugalle,NA,NA,NA,NA,draw,NA
64102,6,India,Australia,male,2004/05,2004/11/03,Australia tour of India,4,Wankhede Stadium,Mumbai,India,bat,M Kartik,RE Koertzen,Aleem Dar,NA,K Hariharan,RS Madugalle,India,13,NA,NA,NA,NA
64104,6,New Zealand,Bangladesh,male,2004/05,2004/10/26,New Zealand tour of Bangladesh,2,MA Aziz Stadium,Chattogram,New Zealand,bat,SP Fleming,MR Benson,DJ Harper,NA,AFM Akhtaruddin,AG Hurst,New Zealand,101,NA,1,NA,NA
64107,6,New Zealand,Australia,male,2004/05,2004/11/18,New Zealand tour of Australia,1,Brisbane Cricket Ground,Brisbane,New Zealand,bat,MJ Clarke,SA Bucknor,Aleem Dar,NA,PD Parker,MJ Procter,Australia,156,NA,1,NA,NA
64108,6,Australia,New Zealand,male,2004/05,2004/11/26,New Zealand tour of Australia,2,Adelaide Oval,Adelaide,Australia,bat,JL Langer,SA Bucknor,DR Shepherd,NA,SJ Davis,MJ Procter,Australia,213,NA,NA,NA,NA
64109,6,South Africa,India,male,2004/05,2004/11/20,South Africa tour of India,1,Green Park,Kanpur,South Africa,bat,AJ Hall,SJA Taufel,DJ Harper,NA,AV Jayaprakash,JJ Crowe,NA,NA,NA,NA,draw,NA
64110,6,South Africa,India,male,2004/05,2004/11/28,South Africa tour of India,2,Eden Gardens,Kolkata,South Africa,bat,Harbhajan Singh,SJA Taufel,DJ Harper,NA,I Shivram,JJ Crowe,India,NA,8,NA,NA,NA
64111,6,Bangladesh,India,male,2004/05,2004/12/10,India tour of Bangladesh,1,Bangabandhu National Stadium,Dhaka,India,field,IK Pathan,JW Lloyds,Aleem Dar,NA,AFM Akhtaruddin,BC Broad,India,140,NA,1,NA,NA
1146717,6,Bangladesh,West Indies,male,2018,2018/07/04,Bangladesh tour of West Indies and United States of America,1,Sir Vivian Richards Stadium,North Sound,West Indies,field,KAJ Roach,RA Kettleborough,RK Illingworth,JS Wilson,S Ravi,BC Broad,West Indies,219,NA,1,NA,NA
1252073,6,Sri Lanka,West Indies,male,2020/21,2021/03/21,Sri Lanka tour of West Indies,1,Sir Vivian Richards Stadium,North Sound,West Indies,field,NE Bonner,JS Wilson,GO Brathwaite,LS Reifer,N Duguid,RB Richardson,NA,NA,NA,NA,draw,NA
1252074,6,West Indies,Sri Lanka,male,2020/21,2021/03/29,Sri Lanka tour of West Indies,2,Sir Vivian Richards Stadium,North Sound,Sri Lanka,field,KC Brathwaite,JS Wilson,GO Brathwaite,LS Reifer,N Duguid,RB Richardson,NA,NA,NA,NA,draw,NA
1255828,6,Sri Lanka,Bangladesh,male,2021,2021/04/21,Sri Lanka v Bangladesh,1,Pallekele International Cricket Stadium,Pallekele,Bangladesh,bat,FDM Karunaratne,RSA Palliyaguruge,HDPK Dharmasena,LE Hannibal,RR Wimalasiri,RS Madugalle,NA,NA,NA,NA,draw,NA
1257186,6,Zimbabwe,Pakistan,male,2021,2021/04/29,Pakistan tour of Zimbabwe,1,Harare Sports Club,Harare,Zimbabwe,bat,Hasan Ali,M Erasmus,L Rusere,C Phiri,I Chabi,AJ Pycroft,Pakistan,116,NA,1,NA,NA
1255829,6,Sri Lanka,Bangladesh,male,2021,2021/04/29,Bangladesh tour of Sri Lanka,2,Pallekele International Cricket Stadium,Kandy,Sri Lanka,bat,P Jayawickrama,RSA Palliyaguruge,HDPK Dharmasena,RMPJ Rambukwella,RR Wimalasiri,RS Madugalle,Sri Lanka,209,NA,NA,NA,NA
1257187,6,Pakistan,Zimbabwe,male,2021,2021/05/07,Pakistan tour of Zimbabwe,2,Harare Sports Club,Harare,Pakistan,bat,Abid Ali,M Erasmus,L Rusere,F Mutizwa,I Chabi,AJ Pycroft,Pakistan,147,NA,1,NA,NA
1249211,6,England,New Zealand,male,2021,2021/06/10,New Zealand tour of England,2,"Edgbaston, Birmingham",Birmingham,England,bat,MJ Henry,RA Kettleborough,RK Illingworth,MJ Saggers,MA Gough,BC Broad,New Zealand,NA,8,NA,NA,NA
1263149,6,West Indies,South Africa,male,2021,2021/06/10,South Africa tour of West Indies,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,bat,Q de Kock,JS Wilson,GO Brathwaite,N Duguid,LS Reifer,RB Richardson,South Africa,63,NA,1,NA,NA
1263150,6,South Africa,West Indies,male,2021,2021/06/18,South Africa tour of West Indies,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,field,K Rabada,JS Wilson,GO Brathwaite,N Duguid,LS Reifer,RB Richardson,South Africa,158,NA,NA,NA,NA
1267676,6,Bangladesh,Zimbabwe,male,2021,2021/07/07,Bangladesh tour of Zimbabwe,NA,Harare Sports Club,Harare,Bangladesh,bat,Mahmudullah,M Erasmus,L Rusere,F Mutizwa,I Chabi,AJ Pycroft,Bangladesh,220,NA,NA,NA,NA
1239545,6,India,England,male,2021,2021/08/25,India tour of England,3,"Headingley, Leeds",Leeds,India,bat,OE Robinson,RA Kettleborough,AG Wharf,MJ Saggers,RK Illingworth,BC Broad,England,76,NA,1,NA,NA
1288345,6,Sri Lanka,West Indies,male,2021/22,2021/11/21,West Indies tour of Sri Lanka,1,Galle International Stadium,Galle,Sri Lanka,bat,FDM Karunaratne,RSA Palliyaguruge,HDPK Dharmasena,LE Hannibal,RR Wimalasiri,RS Madugalle,Sri Lanka,187,NA,NA,NA,NA
1278674,6,India,New Zealand,male,2021/22,2021/11/25,New Zealand tour of India,1,"Green Park, Kanpur",Kanpur,India,bat,SS Iyer,VK Sharma,Nitin Menon,KN Ananthapadmanabhan,AK Chaudhary,J Srinath,NA,NA,NA,NA,draw,NA
1277977,6,Bangladesh,Pakistan,male,2021/22,2021/11/26,Pakistan tour of Bangladesh,1,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,bat,Abid Ali,Sharfuddoula,MA Gough,Tanvir Ahmed,Gazi Sohel,Neeyamur Rashid,Pakistan,NA,8,NA,NA,NA
1077955,6,West Indies,Pakistan,male,2017,2017/05/10,Pakistan in West Indies Test Series,3,"Windsor Park, Roseau",Dominica,West Indies,field,RL Chase,BNJ Oxenford,RK Illingworth,GO Brathwaite,RA Kettleborough,BC Broad,Pakistan,101,NA,NA,NA,NA
1120285,6,Sri Lanka,Pakistan,male,2017/18,2017/10/06,Sri Lanka tour of United Arab Emirates and Pakistan,2,Dubai International Cricket Stadium,NA,Sri Lanka,bat,FDM Karunaratne,NJ Llong,RA Kettleborough,Shozab Raza,S Ravi,AJ Pycroft,Sri Lanka,68,NA,NA,NA,NA
1122887,6,Zimbabwe,West Indies,male,2017/18,2017/10/29,West Indies tour of Zimbabwe,2,Queens Sports Club,Bulawayo,Zimbabwe,bat,Sikandar Raza,SD Fry,HDPK Dharmasena,TJ Matibiri,PR Reiffel,J Srinath,NA,NA,NA,NA,draw,NA
1142581,6,Sri Lanka,South Africa,male,2018,2018/07/12,South Africa tour of Sri Lanka,1,Galle International Stadium,NA,Sri Lanka,bat,FDM Karunaratne,PR Reiffel,RJ Tucker,REJ Martinesz,NJ Llong,RB Richardson,Sri Lanka,278,NA,NA,NA,NA
1157371,6,Pakistan,Australia,male,2018/19,2018/10/16,Australia tour of United Arab Emirates,2,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,Mohammad Abbas,S Ravi,RK Illingworth,Ahsan Raza,RA Kettleborough,RS Madugalle,Pakistan,373,NA,NA,NA,NA
1185307,6,South Africa,England,male,2019/20,2020/01/24,Basil D'Oliveira Trophy,4,The Wanderers Stadium,Johannesburg,England,bat,MA Wood,JS Wilson,RJ Tucker,A Paleker,BNJ Oxenford,AJ Pycroft,England,191,NA,NA,NA,NA
1192873,6,Sri Lanka,New Zealand,male,2019,2019/08/14,New Zealand in Sri Lanka Test Series,1,Galle International Stadium,Galle,New Zealand,bat,FDM Karunaratne,RK Illingworth,MA Gough,LE Hannibal,BNJ Oxenford,AJ Pycroft,Sri Lanka,NA,6,NA,NA,NA
1249875,6,India,New Zealand,male,2021,2021/06/18,ICC World Test Championship,NA,"The Rose Bowl, Southampton",Southampton,New Zealand,field,KA Jamieson,RK Illingworth,MA Gough,AG Wharf,RA Kettleborough,BC Broad,New Zealand,NA,8,NA,NA,NA
387572,6,South Africa,England,male,2009/10,2010/01/03,Basil D'Oliveira Trophy,3,Newlands,Cape Town,England,field,GC Smith,AL Hill,DJ Harper,M Erasmus,Aleem Dar,RS Mahanama,NA,NA,NA,NA,draw,NA
423778,6,New Zealand,Pakistan,male,2009/10,2009/11/24,Pakistan in New Zealand Test Series,1,University Oval,Dunedin,Pakistan,field,SE Bond,SJA Taufel,BR Doctrove,CB Gaffaney,RE Koertzen,AG Hurst,New Zealand,32,NA,NA,NA,NA
